,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
155,155,1.0,2020-11-05 14:41:17,2020-11-05 14:52:39,1.0,1.5,1.0,N,114,261,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
156,156,1.0,2020-11-05 14:29:07,2020-11-05 14:44:02,1.0,2.9,1.0,N,186,238,1.0,12.5,3.0,0.5,4.08,0.0,0.3,20.38,2.5
157,157,1.0,2020-11-05 14:53:11,2020-11-05 15:15:12,2.0,1.6,1.0,N,161,140,1.0,14.0,2.5,0.5,3.45,0.0,0.3,20.75,2.5
158,158,1.0,2020-11-05 14:31:51,2020-11-05 14:56:47,1.0,3.7,1.0,Y,236,90,1.0,17.5,2.5,0.5,4.15,0.0,0.3,24.95,2.5
159,159,2.0,2020-11-05 15:51:46,2020-11-05 16:06:34,1.0,1.6,1.0,N,236,151,2.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
160,160,2.0,2020-11-05 15:49:13,2020-11-05 15:56:22,1.0,1.26,1.0,N,170,229,1.0,7.0,0.0,0.5,2.58,0.0,0.3,12.88,2.5
161,161,1.0,2020-11-05 16:32:18,2020-11-05 16:36:08,2.0,0.0,2.0,N,146,146,2.0,52.0,4.5,0.5,0.0,6.12,0.3,63.42,0.0
162,162,2.0,2020-11-05 16:34:50,2020-11-05 16:43:23,1.0,0.99,1.0,N,48,161,1.0,7.0,1.0,0.5,1.0,0.0,0.3,12.3,2.5
163,163,1.0,2020-11-05 16:49:56,2020-11-05 16:52:38,0.0,0.8,1.0,N,239,142,1.0,4.5,3.5,0.5,1.5,0.0,0.3,10.3,2.5
164,164,1.0,2020-11-05 16:05:28,2020-11-05 16:08:47,1.0,0.6,1.0,N,249,234,1.0,4.5,3.5,0.5,2.2,0.0,0.3,11.0,2.5
165,165,2.0,2020-11-05 16:18:50,2020-11-05 16:25:46,1.0,1.24,1.0,N,163,100,2.0,6.5,1.0,0.5,0.0,0.0,0.3,10.8,2.5
166,166,2.0,2020-11-05 17:53:10,2020-11-05 18:32:19,1.0,10.88,1.0,N,151,33,1.0,36.5,1.0,0.5,6.0,0.0,0.3,46.8,2.5
167,167,1.0,2020-11-05 17:41:10,2020-11-05 17:47:26,1.0,1.0,1.0,N,162,237,1.0,6.5,3.5,0.5,2.15,0.0,0.3,12.95,2.5
168,168,1.0,2020-11-05 17:24:27,2020-11-05 18:05:28,1.0,5.1,1.0,N,186,97,1.0,26.0,3.5,0.5,5.7,0.0,0.3,36.0,2.5
169,169,2.0,2020-11-05 17:18:35,2020-11-05 17:30:45,1.0,1.94,1.0,N,236,142,1.0,10.0,1.0,0.5,3.58,0.0,0.3,17.88,2.5
170,170,2.0,2020-11-05 18:55:39,2020-11-05 18:59:42,1.0,0.42,1.0,N,43,142,1.0,4.5,1.0,0.5,1.76,0.0,0.3,10.56,2.5
171,171,2.0,2020-11-05 18:22:02,2020-11-05 18:47:58,1.0,8.14,1.0,N,88,236,1.0,26.0,1.0,0.5,4.54,0.0,0.3,34.84,2.5
172,172,2.0,2020-11-05 18:56:00,2020-11-05 19:03:47,1.0,1.06,1.0,N,163,229,1.0,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5
173,173,1.0,2020-11-05 19:54:37,2020-11-05 20:07:45,1.0,2.7,1.0,N,162,249,1.0,11.0,3.5,0.5,3.05,0.0,0.3,18.35,2.5
174,174,2.0,2020-11-05 19:35:42,2020-11-05 19:56:40,1.0,8.9,1.0,N,231,236,1.0,27.0,1.0,0.5,7.83,0.0,0.3,39.13,2.5
175,175,2.0,2020-11-05 20:56:44,2020-11-05 21:25:50,2.0,12.6,1.0,N,166,95,1.0,37.5,0.5,0.5,8.98,6.12,0.3,53.9,0.0
176,176,2.0,2020-11-05 21:07:09,2020-11-05 21:18:54,1.0,2.5,1.0,N,142,90,1.0,10.5,0.5,0.5,3.58,0.0,0.3,17.88,2.5
177,177,1.0,2020-11-05 21:07:53,2020-11-05 21:24:10,2.0,3.0,1.0,N,186,237,1.0,13.5,3.0,0.5,5.15,0.0,0.3,22.45,2.5
178,178,2.0,2020-11-05 21:36:49,2020-11-05 21:51:24,1.0,3.36,1.0,N,79,33,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
179,179,2.0,2020-11-05 23:22:40,2020-11-05 23:30:14,4.0,2.18,1.0,N,70,70,1.0,9.0,0.5,0.5,2.58,0.0,0.3,12.88,0.0
180,180,2.0,2020-11-06 00:03:42,2020-11-06 00:21:59,1.0,6.1,1.0,N,148,263,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
181,181,2.0,2020-11-06 00:14:33,2020-11-06 00:17:38,1.0,1.13,1.0,N,229,140,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
182,182,2.0,2020-11-06 04:50:25,2020-11-06 05:04:13,1.0,3.64,1.0,N,151,140,1.0,13.0,0.5,0.5,4.0,0.0,0.3,20.8,2.5
183,183,1.0,2020-11-06 08:45:34,2020-11-06 08:51:50,1.0,1.2,1.0,N,50,246,1.0,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
184,184,2.0,2020-11-06 08:25:27,2020-11-06 08:47:05,4.0,3.06,1.0,N,239,229,1.0,15.5,0.0,0.5,4.7,0.0,0.3,23.5,2.5
185,185,1.0,2020-11-06 09:53:43,2020-11-06 10:13:09,1.0,2.2,1.0,N,141,234,1.0,13.0,2.5,0.5,3.26,0.0,0.3,19.56,2.5
186,186,2.0,2020-11-06 09:20:18,2020-11-06 09:27:59,1.0,1.3,1.0,N,113,137,1.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
187,187,2.0,2020-11-06 09:25:16,2020-11-06 09:30:07,1.0,0.55,1.0,N,237,237,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
188,188,2.0,2020-11-06 10:29:31,2020-11-06 10:42:36,2.0,2.07,1.0,N,238,163,1.0,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
189,189,2.0,2020-11-06 10:22:01,2020-11-06 10:32:28,1.0,1.32,1.0,N,142,238,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
190,190,1.0,2020-11-06 10:30:08,2020-11-06 10:35:06,1.0,0.7,1.0,N,74,75,2.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0.0
191,191,1.0,2020-11-06 12:25:19,2020-11-06 12:27:26,1.0,0.3,1.0,N,143,142,2.0,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
192,192,1.0,2020-11-06 12:19:26,2020-11-06 12:27:36,1.0,1.0,1.0,N,164,163,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
193,193,2.0,2020-11-06 13:24:44,2020-11-06 13:33:02,2.0,1.41,1.0,N,231,114,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
194,194,2.0,2020-11-06 14:08:47,2020-11-06 14:15:25,1.0,1.22,1.0,N,234,230,1.0,6.5,0.0,0.5,2.45,0.0,0.3,12.25,2.5
195,195,2.0,2020-11-06 14:57:54,2020-11-06 15:09:20,1.0,1.8,1.0,N,43,238,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
196,196,2.0,2020-11-06 13:59:02,2020-11-06 14:05:16,1.0,1.19,1.0,N,125,231,1.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
197,197,2.0,2020-11-06 14:13:25,2020-11-06 14:19:13,2.0,0.46,1.0,N,141,237,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
198,198,1.0,2020-11-06 15:59:33,2020-11-06 16:05:04,1.0,1.2,1.0,N,79,234,1.0,6.5,2.5,0.5,2.45,0.0,0.3,12.25,2.5
199,199,2.0,2020-11-06 15:28:10,2020-11-06 15:42:59,1.0,1.79,1.0,N,142,186,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
200,200,2.0,2020-11-06 16:58:20,2020-11-06 17:03:32,1.0,0.8,1.0,N,142,239,1.0,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
201,201,1.0,2020-11-06 17:30:51,2020-11-06 17:40:27,1.0,2.1,1.0,N,237,151,2.0,9.5,3.5,0.5,0.0,0.0,0.3,13.8,2.5
202,202,2.0,2020-11-06 17:08:33,2020-11-06 17:19:17,3.0,1.22,1.0,N,186,162,1.0,8.5,1.0,0.5,0.0,0.0,0.3,12.8,2.5
203,203,1.0,2020-11-06 18:49:51,2020-11-06 19:00:15,1.0,1.8,1.0,N,161,141,1.0,9.0,3.5,0.5,2.66,0.0,0.3,15.96,2.5
204,204,1.0,2020-11-06 18:55:40,2020-11-06 18:56:59,1.0,0.4,1.0,N,75,75,2.0,3.0,1.0,0.5,0.0,0.0,0.3,4.8,0.0
205,205,2.0,2020-11-06 17:53:29,2020-11-06 18:01:14,1.0,1.55,1.0,N,140,262,1.0,7.5,1.0,0.5,2.0,0.0,0.3,13.8,2.5
206,206,1.0,2020-11-06 18:25:01,2020-11-06 18:44:43,0.0,4.1,1.0,N,170,238,1.0,16.0,3.5,0.5,5.05,0.0,0.3,25.35,2.5
207,207,2.0,2020-11-06 19:06:43,2020-11-06 19:16:37,2.0,1.69,1.0,N,158,234,2.0,8.5,1.0,0.5,0.0,0.0,0.3,12.8,2.5
208,208,2.0,2020-11-06 19:43:54,2020-11-06 19:49:46,1.0,1.03,1.0,N,263,262,1.0,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
209,209,2.0,2020-11-06 19:18:25,2020-11-06 19:37:32,3.0,3.0,1.0,N,161,79,1.0,14.0,1.0,0.5,3.66,0.0,0.3,21.96,2.5
210,210,1.0,2020-11-06 20:44:30,2020-11-06 20:52:03,1.0,2.2,1.0,N,236,42,1.0,8.5,3.0,0.5,1.25,0.0,0.3,13.55,2.5
211,211,2.0,2020-11-06 20:33:39,2020-11-06 20:37:42,1.0,0.71,1.0,N,238,239,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
212,212,2.0,2020-11-06 20:33:54,2020-11-06 20:46:28,2.0,1.26,1.0,N,90,114,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
213,213,2.0,2020-11-06 21:51:45,2020-11-06 22:04:52,1.0,4.18,1.0,N,24,48,2.0,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
214,214,2.0,2020-11-06 21:06:06,2020-11-06 21:16:48,1.0,2.39,1.0,N,68,48,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
215,215,1.0,2020-11-06 22:29:24,2020-11-06 22:35:26,1.0,1.1,1.0,N,239,151,2.0,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
216,216,2.0,2020-11-06 22:15:45,2020-11-06 22:23:15,1.0,1.85,1.0,N,48,158,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
217,217,1.0,2020-11-07 00:20:06,2020-11-07 00:26:43,1.0,1.9,1.0,N,114,100,1.0,8.0,3.0,0.5,3.5,0.0,0.3,15.3,2.5
218,218,2.0,2020-11-07 00:25:59,2020-11-07 00:40:35,5.0,0.08,3.0,N,24,24,4.0,-20.0,-0.5,0.0,0.0,0.0,-0.3,-20.8,0.0
219,219,2.0,2020-11-07 00:31:44,2020-11-07 00:58:44,1.0,7.22,1.0,N,100,190,1.0,24.5,0.5,0.5,4.24,0.0,0.3,32.54,2.5
220,220,1.0,2020-11-07 04:14:55,2020-11-07 04:29:55,1.0,7.2,1.0,N,249,152,2.0,21.5,3.0,0.5,0.0,0.0,0.3,25.3,2.5
221,221,2.0,2020-11-07 06:19:48,2020-11-07 06:32:35,1.0,3.52,1.0,N,236,100,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
222,222,2.0,2020-11-07 08:45:09,2020-11-07 08:53:24,2.0,2.21,1.0,N,144,186,1.0,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
223,223,2.0,2020-11-07 09:53:08,2020-11-07 10:00:28,1.0,2.39,1.0,N,143,43,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
224,224,1.0,2020-11-07 10:44:06,2020-11-07 10:46:24,1.0,0.8,1.0,N,141,229,1.0,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
225,225,1.0,2020-11-07 10:59:05,2020-11-07 11:07:34,1.0,3.3,1.0,N,246,238,2.0,11.5,2.5,0.5,0.0,0.0,0.3,14.8,2.5
226,226,2.0,2020-11-07 10:50:49,2020-11-07 11:02:42,1.0,1.8,1.0,N,239,141,1.0,10.0,0.0,0.5,3.99,0.0,0.3,17.29,2.5
227,227,1.0,2020-11-07 12:59:32,2020-11-07 13:01:52,0.0,0.6,1.0,N,263,140,2.0,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
228,228,1.0,2020-11-07 12:11:01,2020-11-07 12:24:22,2.0,3.4,1.0,Y,246,13,2.0,13.5,2.5,0.5,0.0,0.0,0.3,16.8,2.5
229,229,2.0,2020-11-07 13:27:21,2020-11-07 13:33:00,1.0,0.87,1.0,N,238,239,1.0,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5
230,230,1.0,2020-11-07 14:15:05,2020-11-07 14:20:33,0.0,1.2,1.0,N,162,141,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
231,231,1.0,2020-11-07 14:50:29,2020-11-07 14:58:58,3.0,2.0,1.0,N,79,162,1.0,9.0,2.5,0.5,1.0,0.0,0.3,13.3,2.5
232,232,2.0,2020-11-07 14:49:49,2020-11-07 15:04:00,1.0,2.02,1.0,N,164,163,1.0,10.0,0.0,0.5,3.32,0.0,0.3,16.62,2.5
233,233,2.0,2020-11-07 15:17:34,2020-11-07 15:39:34,1.0,4.62,1.0,N,148,225,2.0,18.0,0.0,0.5,0.0,0.0,0.3,21.3,2.5
234,234,2.0,2020-11-07 15:05:07,2020-11-07 15:23:57,1.0,2.8,1.0,N,239,68,2.0,13.5,0.0,0.5,0.0,0.0,0.3,16.8,2.5
235,235,2.0,2020-11-07 15:05:08,2020-11-07 15:26:24,1.0,3.38,1.0,N,100,231,1.0,15.5,0.0,0.5,2.0,0.0,0.3,20.8,2.5
236,236,1.0,2020-11-07 16:13:52,2020-11-07 16:19:45,1.0,0.8,1.0,N,249,211,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
237,237,2.0,2020-11-07 17:17:21,2020-11-07 17:33:17,1.0,1.49,1.0,N,113,231,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
238,238,1.0,2020-11-07 17:23:42,2020-11-07 17:29:59,2.0,1.6,1.0,N,237,236,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
239,239,2.0,2020-11-07 18:51:27,2020-11-07 18:56:24,1.0,1.31,1.0,N,75,238,1.0,6.0,0.0,0.5,2.32,0.0,0.3,11.62,2.5
240,240,2.0,2020-11-07 18:08:07,2020-11-07 18:13:14,1.0,1.02,1.0,N,170,233,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
241,241,2.0,2020-11-07 18:41:24,2020-11-07 18:54:00,2.0,2.64,1.0,N,170,236,1.0,11.0,0.0,0.5,1.0,0.0,0.3,15.3,2.5
242,242,2.0,2020-11-07 19:51:56,2020-11-07 20:04:59,6.0,3.01,1.0,N,231,246,1.0,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5
243,243,2.0,2020-11-07 19:36:19,2020-11-07 19:59:27,1.0,3.05,1.0,N,48,224,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
244,244,2.0,2020-11-07 19:23:19,2020-11-07 19:48:29,1.0,3.02,1.0,N,114,230,1.0,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5
245,245,2.0,2020-11-07 22:00:19,2020-11-07 22:20:37,1.0,8.34,1.0,N,13,236,1.0,25.0,0.5,0.5,5.76,0.0,0.3,34.56,2.5
246,246,2.0,2020-11-07 23:21:27,2020-11-07 23:36:35,1.0,1.62,1.0,N,48,229,1.0,10.5,0.5,0.5,1.43,0.0,0.3,15.73,2.5
247,247,2.0,2020-11-08 00:17:19,2020-11-08 00:20:41,2.0,1.09,1.0,N,48,68,1.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
248,248,2.0,2020-11-08 00:43:16,2020-11-08 00:51:13,1.0,1.84,1.0,N,127,244,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
249,249,1.0,2020-11-08 02:23:28,2020-11-08 02:29:57,1.0,1.6,1.0,N,141,162,2.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
250,250,2.0,2020-11-08 07:35:20,2020-11-08 07:44:38,2.0,2.81,1.0,N,239,41,1.0,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
251,251,2.0,2020-11-08 07:35:05,2020-11-08 07:56:13,1.0,8.87,1.0,N,90,42,1.0,27.5,0.0,0.5,6.16,0.0,0.3,36.96,2.5
252,252,1.0,2020-11-08 09:32:49,2020-11-08 09:39:15,2.0,2.1,1.0,N,141,75,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
253,253,1.0,2020-11-08 09:54:17,2020-11-08 09:58:40,2.0,1.1,1.0,N,90,100,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
254,254,2.0,2020-11-08 12:46:06,2020-11-08 13:02:54,1.0,5.21,1.0,N,114,238,1.0,17.0,0.0,0.5,1.0,0.0,0.3,21.3,2.5
255,255,2.0,2020-11-08 12:25:12,2020-11-08 12:34:09,2.0,1.18,1.0,N,79,234,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
256,256,2.0,2020-11-08 13:23:27,2020-11-08 13:52:56,1.0,5.46,1.0,N,151,194,1.0,22.0,0.0,0.5,3.42,0.0,0.3,26.22,0.0
257,257,1.0,2020-11-08 15:37:18,2020-11-08 15:42:42,1.0,0.6,1.0,N,43,239,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
258,258,2.0,2020-11-08 16:48:01,2020-11-08 16:59:43,1.0,1.67,1.0,N,151,41,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0.0
259,259,2.0,2020-11-08 16:37:19,2020-11-08 16:42:23,1.0,1.23,1.0,N,170,229,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
260,260,1.0,2020-11-08 17:16:31,2020-11-08 17:22:55,1.0,1.5,1.0,N,142,238,2.0,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
261,261,1.0,2020-11-08 17:56:00,2020-11-08 18:11:16,1.0,3.6,1.0,N,238,68,1.0,13.5,2.5,0.5,5.0,0.0,0.3,21.8,2.5
262,262,2.0,2020-11-08 18:46:05,2020-11-08 18:50:44,5.0,0.76,1.0,N,236,236,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
263,263,2.0,2020-11-08 19:45:39,2020-11-08 19:48:12,1.0,0.78,1.0,N,237,236,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
264,264,2.0,2020-11-08 20:54:41,2020-11-08 21:05:54,1.0,3.33,1.0,N,107,236,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
265,265,2.0,2020-11-08 20:54:58,2020-11-08 21:06:02,1.0,2.74,1.0,N,100,211,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
266,266,1.0,2020-11-08 21:54:12,2020-11-08 22:09:23,1.0,2.9,1.0,N,186,140,1.0,11.0,3.0,0.5,2.0,0.0,0.3,16.8,2.5
267,267,2.0,2020-11-08 21:05:12,2020-11-08 21:17:09,1.0,3.03,1.0,N,113,65,1.0,12.0,0.5,0.5,3.3,0.0,0.3,19.1,2.5
268,268,2.0,2020-11-09 01:14:24,2020-11-09 01:27:22,1.0,3.52,1.0,N,24,141,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
269,269,1.0,2020-11-09 07:33:44,2020-11-09 07:46:32,1.0,2.8,1.0,N,141,234,1.0,11.5,2.5,0.5,1.48,0.0,0.3,16.28,2.5
270,270,2.0,2020-11-09 07:51:13,2020-11-09 07:56:25,1.0,0.65,1.0,N,100,230,1.0,5.0,0.0,0.5,1.0,0.0,0.3,9.3,2.5
271,271,2.0,2020-11-09 08:22:33,2020-11-09 08:27:38,2.0,0.77,1.0,N,140,262,1.0,5.5,0.0,0.5,0.88,0.0,0.3,9.68,2.5
272,272,2.0,2020-11-09 08:49:21,2020-11-09 09:20:14,1.0,4.07,1.0,N,151,162,1.0,20.5,0.0,0.5,5.95,0.0,0.3,29.75,2.5
273,273,2.0,2020-11-09 09:27:59,2020-11-09 09:53:08,1.0,4.17,1.0,N,237,68,1.0,18.0,0.0,0.5,4.26,0.0,0.3,25.56,2.5
274,274,1.0,2020-11-09 09:17:45,2020-11-09 09:25:11,1.0,1.1,1.0,N,163,142,3.0,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
275,275,2.0,2020-11-09 10:18:41,2020-11-09 10:24:45,1.0,1.0,1.0,N,50,68,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
276,276,2.0,2020-11-09 10:54:57,2020-11-09 11:05:06,1.0,1.43,1.0,N,236,237,2.0,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
277,277,1.0,2020-11-09 10:30:25,2020-11-09 10:37:06,1.0,1.8,1.0,N,263,74,1.0,7.5,2.5,0.5,2.7,0.0,0.3,13.5,2.5
278,278,2.0,2020-11-09 11:27:11,2020-11-09 11:43:53,1.0,2.32,1.0,N,234,170,1.0,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
279,279,1.0,2020-11-09 12:06:23,2020-11-09 12:09:49,1.0,0.4,1.0,N,236,236,1.0,4.0,2.5,0.5,1.0,0.0,0.3,8.3,2.5
280,280,2.0,2020-11-09 13:40:44,2020-11-09 13:49:10,2.0,1.59,1.0,N,75,140,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
281,281,1.0,2020-11-09 14:44:23,2020-11-09 14:55:22,1.0,1.5,1.0,N,170,107,1.0,8.5,2.5,0.5,2.95,0.0,0.3,14.75,2.5
282,282,2.0,2020-11-09 14:45:40,2020-11-09 14:59:46,1.0,2.82,1.0,N,48,79,1.0,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
283,283,2.0,2020-11-09 15:58:52,2020-11-09 16:05:40,1.0,0.7,1.0,N,229,162,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
284,284,2.0,2020-11-09 17:17:16,2020-11-09 17:35:15,2.0,2.48,1.0,N,237,100,1.0,13.0,1.0,0.5,3.0,0.0,0.3,20.3,2.5
285,285,2.0,2020-11-09 18:03:53,2020-11-09 18:15:59,1.0,4.88,1.0,N,87,170,1.0,16.0,1.0,0.5,4.06,0.0,0.3,24.36,2.5
286,286,2.0,2020-11-09 18:46:21,2020-11-09 18:57:49,6.0,1.9,1.0,N,236,237,2.0,10.0,1.0,0.5,0.0,0.0,0.3,14.3,2.5
287,287,1.0,2020-11-09 18:14:43,2020-11-09 18:39:58,0.0,4.5,1.0,N,170,179,1.0,19.5,3.5,0.5,2.0,0.0,0.3,25.8,2.5
288,288,2.0,2020-11-09 19:25:56,2020-11-09 19:32:10,1.0,1.23,1.0,N,237,236,1.0,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
289,289,2.0,2020-11-09 20:39:04,2020-11-09 20:53:47,1.0,3.58,1.0,N,234,141,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
290,290,2.0,2020-11-09 20:08:54,2020-11-09 20:27:02,1.0,2.77,1.0,N,236,236,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
291,291,2.0,2020-11-09 20:15:53,2020-11-09 20:24:12,1.0,1.73,1.0,N,236,151,1.0,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
292,292,1.0,2020-11-10 00:30:07,2020-11-10 00:39:40,1.0,2.5,1.0,N,163,151,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
293,293,2.0,2020-11-10 01:13:33,2020-11-10 01:25:42,1.0,3.22,1.0,N,48,41,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
294,294,1.0,2020-11-10 08:50:49,2020-11-10 08:58:39,1.0,0.9,1.0,N,113,90,1.0,6.5,2.5,0.5,0.98,0.0,0.3,10.78,2.5
295,295,1.0,2020-11-10 08:32:10,2020-11-10 08:56:03,1.0,3.5,1.0,N,186,13,1.0,17.5,2.5,0.5,2.0,0.0,0.3,22.8,2.5
296,296,1.0,2020-11-10 08:07:10,2020-11-10 08:15:02,1.0,1.2,1.0,N,170,161,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
297,297,2.0,2020-11-10 09:31:14,2020-11-10 09:44:58,1.0,1.1,1.0,N,246,230,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
298,298,2.0,2020-11-10 10:28:11,2020-11-10 10:40:07,1.0,1.66,1.0,N,231,232,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
299,299,2.0,2020-11-10 10:17:26,2020-11-10 10:39:42,1.0,4.62,1.0,N,239,233,2.0,18.5,0.0,0.5,0.0,0.0,0.3,21.8,2.5
300,300,1.0,2020-11-10 11:49:57,2020-11-10 11:56:54,1.0,0.6,1.0,N,141,237,1.0,6.0,2.5,0.5,2.3,0.0,0.3,11.6,2.5
301,301,2.0,2020-11-10 11:32:32,2020-11-10 11:40:44,6.0,0.86,1.0,N,142,142,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
302,302,2.0,2020-11-10 11:50:57,2020-11-10 12:09:21,1.0,1.13,1.0,N,262,237,1.0,11.5,0.0,0.5,2.66,0.0,0.3,17.46,2.5
303,303,2.0,2020-11-10 11:39:32,2020-11-10 12:08:01,1.0,4.09,1.0,N,262,48,1.0,19.5,0.0,0.5,4.56,0.0,0.3,27.36,2.5
304,304,2.0,2020-11-10 11:34:33,2020-11-10 11:40:03,1.0,1.01,1.0,N,113,107,1.0,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5
305,305,1.0,2020-11-10 12:42:56,2020-11-10 13:00:16,1.0,1.7,1.0,N,43,140,2.0,12.0,2.5,0.5,0.0,0.0,0.3,15.3,2.5
306,306,2.0,2020-11-10 12:33:43,2020-11-10 12:37:57,1.0,1.14,1.0,N,238,75,1.0,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0.0
307,307,2.0,2020-11-10 12:51:59,2020-11-10 13:11:14,1.0,7.28,1.0,N,162,33,1.0,22.5,0.0,0.5,5.16,0.0,0.3,30.96,2.5
308,308,2.0,2020-11-10 12:22:06,2020-11-10 12:24:23,1.0,0.55,1.0,N,90,234,1.0,4.0,0.0,0.5,2.0,0.0,0.3,9.3,2.5
309,309,2.0,2020-11-10 12:52:25,2020-11-10 13:03:17,2.0,2.27,1.0,N,164,230,1.0,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
310,310,1.0,2020-11-10 12:24:39,2020-11-10 12:33:50,1.0,1.0,1.0,N,137,234,1.0,7.5,2.5,0.5,2.16,0.0,0.3,12.96,2.5
311,311,2.0,2020-11-10 13:41:00,2020-11-10 13:52:18,5.0,1.34,1.0,N,163,237,1.0,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
