,Unnamed:_0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
155,155,2.0,2020-12-06 12:34:59,2020-12-06 12:41:03,1.0,1.44,1.0,N,141,236,1.0,7.0,0.0,0.5,1.85,0.0,0.3,12.15,2.5
156,156,2.0,2020-12-06 13:27:13,2020-12-06 13:31:41,1.0,0.77,1.0,N,239,143,1.0,5.0,0.0,0.5,2.49,0.0,0.3,10.79,2.5
157,157,1.0,2020-12-06 13:33:05,2020-12-06 13:39:05,1.0,1.2,1.0,Y,48,164,1.0,6.0,2.5,0.5,2.75,0.0,0.3,12.05,2.5
158,158,2.0,2020-12-06 14:14:11,2020-12-06 14:19:26,1.0,1.03,1.0,N,142,43,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
159,159,2.0,2020-12-06 15:11:31,2020-12-06 15:22:30,5.0,1.57,1.0,N,246,161,1.0,9.0,0.0,0.5,1.23,0.0,0.3,13.53,2.5
160,160,2.0,2020-12-06 16:33:23,2020-12-06 16:44:09,1.0,1.79,1.0,N,43,143,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
161,161,2.0,2020-12-06 16:31:00,2020-12-06 16:39:03,2.0,1.27,1.0,N,237,164,1.0,7.0,0.0,0.5,3.09,0.0,0.3,13.39,2.5
162,162,1.0,2020-12-06 16:52:32,2020-12-06 16:57:59,1.0,0.8,1.0,N,164,90,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
163,163,2.0,2020-12-06 16:13:48,2020-12-06 16:23:05,1.0,1.77,1.0,N,229,236,1.0,8.5,0.0,0.5,3.54,0.0,0.3,15.34,2.5
164,164,2.0,2020-12-06 17:01:47,2020-12-06 17:09:42,1.0,1.02,1.0,N,161,162,1.0,7.0,0.0,0.5,1.5,0.0,0.3,11.8,2.5
165,165,2.0,2020-12-06 18:46:01,2020-12-06 18:50:25,1.0,0.74,1.0,N,249,79,1.0,5.0,0.0,0.5,1.7,0.0,0.3,10.0,2.5
166,166,2.0,2020-12-06 19:02:19,2020-12-06 19:05:44,2.0,0.63,1.0,N,107,113,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
167,167,2.0,2020-12-06 21:10:21,2020-12-06 21:16:26,3.0,3.16,1.0,N,70,223,1.0,10.5,0.5,0.5,5.0,0.0,0.3,16.8,0.0
168,168,2.0,2020-12-07 00:19:25,2020-12-07 00:29:19,1.0,3.4,1.0,N,141,179,1.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
169,169,2.0,2020-12-07 01:18:42,2020-12-07 01:25:24,1.0,0.88,1.0,N,137,234,1.0,6.5,0.5,0.5,1.03,0.0,0.3,11.33,2.5
170,170,2.0,2020-12-07 06:37:21,2020-12-07 06:47:53,1.0,2.68,1.0,N,239,161,1.0,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
171,171,2.0,2020-12-07 07:39:19,2020-12-07 07:41:02,3.0,0.64,1.0,N,186,164,1.0,4.0,0.0,0.5,0.8,0.0,0.3,8.1,2.5
172,172,1.0,2020-12-07 07:24:55,2020-12-07 07:34:20,1.0,2.3,1.0,N,79,161,1.0,9.5,2.5,0.5,0.5,0.0,0.3,13.3,2.5
173,173,2.0,2020-12-07 08:19:17,2020-12-07 08:27:42,5.0,1.34,1.0,N,170,162,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
174,174,2.0,2020-12-07 08:01:23,2020-12-07 08:14:34,1.0,2.16,1.0,N,161,140,1.0,11.0,0.0,0.5,3.58,0.0,0.3,17.88,2.5
175,175,2.0,2020-12-07 08:06:34,2020-12-07 08:15:14,2.0,1.7,1.0,N,161,68,1.0,8.0,0.0,0.5,1.0,0.0,0.3,12.3,2.5
176,176,1.0,2020-12-07 10:02:47,2020-12-07 10:26:01,1.0,4.4,1.0,N,170,256,2.0,18.5,2.5,0.5,0.0,0.0,0.3,21.8,2.5
177,177,2.0,2020-12-07 10:00:26,2020-12-07 10:02:45,1.0,0.45,1.0,N,236,236,1.0,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
178,178,2.0,2020-12-07 11:03:42,2020-12-07 11:14:47,1.0,3.19,1.0,N,262,170,1.0,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
179,179,2.0,2020-12-07 11:26:15,2020-12-07 11:34:59,1.0,1.21,1.0,N,113,107,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
180,180,2.0,2020-12-07 12:45:02,2020-12-07 13:06:54,1.0,4.11,1.0,N,25,227,2.0,17.5,0.0,0.5,0.0,0.0,0.3,18.3,0.0
181,181,2.0,2020-12-07 12:50:43,2020-12-07 12:54:35,4.0,0.57,1.0,N,161,161,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
182,182,2.0,2020-12-07 12:34:25,2020-12-07 12:41:19,1.0,1.0,1.0,N,141,237,1.0,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5
183,183,2.0,2020-12-07 12:00:27,2020-12-07 12:06:03,1.0,0.64,1.0,N,262,236,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
184,184,2.0,2020-12-07 12:16:46,2020-12-07 12:24:54,1.0,1.63,1.0,N,170,113,1.0,8.0,0.0,0.5,1.7,0.0,0.3,13.0,2.5
185,185,2.0,2020-12-07 12:33:49,2020-12-07 12:38:10,1.0,0.61,1.0,N,237,237,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
186,186,2.0,2020-12-07 13:23:19,2020-12-07 13:30:57,1.0,1.44,1.0,N,48,239,1.0,7.0,0.0,0.5,2.58,0.0,0.3,12.88,2.5
187,187,2.0,2020-12-07 13:03:32,2020-12-07 13:08:31,1.0,0.81,1.0,N,161,163,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
188,188,2.0,2020-12-07 13:47:12,2020-12-07 13:51:30,2.0,0.99,1.0,N,151,239,1.0,5.5,0.0,0.5,2.0,0.0,0.3,10.8,2.5
189,189,2.0,2020-12-07 13:40:04,2020-12-07 14:15:11,2.0,7.76,1.0,N,261,43,1.0,31.0,0.0,0.5,6.86,0.0,0.3,41.16,2.5
190,190,2.0,2020-12-07 14:41:34,2020-12-07 15:02:34,1.0,2.99,1.0,N,163,238,1.0,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5
191,191,2.0,2020-12-07 15:38:01,2020-12-07 15:47:29,5.0,1.14,1.0,N,140,236,1.0,7.5,0.0,0.5,1.2,0.0,0.3,12.0,2.5
192,192,2.0,2020-12-07 16:07:57,2020-12-07 16:17:17,2.0,2.26,1.0,N,162,236,1.0,9.0,1.0,0.5,2.66,0.0,0.3,15.96,2.5
193,193,2.0,2020-12-07 16:07:33,2020-12-07 16:16:02,2.0,1.4,1.0,N,229,237,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
194,194,2.0,2020-12-07 17:16:38,2020-12-07 17:30:29,1.0,3.28,1.0,N,141,74,2.0,12.5,1.0,0.5,0.0,0.0,0.3,16.8,2.5
195,195,2.0,2020-12-07 17:06:24,2020-12-07 17:44:09,1.0,21.56,2.0,N,132,127,1.0,52.0,4.5,0.5,7.0,6.12,0.3,70.42,0.0
196,196,2.0,2020-12-07 18:24:56,2020-12-07 18:34:29,2.0,1.0,1.0,N,159,168,2.0,6.5,1.0,0.5,0.0,0.0,0.3,8.3,0.0
197,197,2.0,2020-12-07 21:45:28,2020-12-07 22:21:02,1.0,10.93,1.0,N,132,62,1.0,36.0,0.5,0.5,2.0,0.0,0.3,39.3,0.0
198,198,2.0,2020-12-07 21:55:15,2020-12-07 22:07:30,2.0,3.68,1.0,N,107,262,2.0,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
199,199,2.0,2020-12-07 21:35:53,2020-12-07 21:43:53,2.0,1.57,1.0,N,263,239,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
200,200,2.0,2020-12-08 07:56:10,2020-12-08 08:05:41,1.0,1.63,1.0,N,141,162,1.0,8.5,0.0,0.5,1.77,0.0,0.3,13.57,2.5
201,201,1.0,2020-12-08 08:59:04,2020-12-08 09:14:15,1.0,1.5,1.0,N,161,140,1.0,10.5,2.5,0.5,0.0,0.0,0.3,13.8,2.5
202,202,1.0,2020-12-08 08:48:54,2020-12-08 08:56:06,0.0,1.3,1.0,N,90,161,1.0,7.0,2.5,0.5,2.06,0.0,0.3,12.36,2.5
203,203,2.0,2020-12-08 08:32:52,2020-12-08 08:43:54,1.0,1.48,1.0,N,141,162,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
204,204,2.0,2020-12-08 08:02:15,2020-12-08 08:16:35,1.0,3.03,1.0,N,238,161,1.0,12.0,0.0,0.5,1.7,0.0,0.3,17.0,2.5
205,205,2.0,2020-12-08 09:33:52,2020-12-08 09:40:06,1.0,0.96,1.0,N,237,236,1.0,6.5,0.0,0.5,2.45,0.0,0.3,12.25,2.5
206,206,2.0,2020-12-08 09:00:45,2020-12-08 09:29:10,1.0,5.8,1.0,N,68,74,2.0,21.5,0.0,0.5,0.0,0.0,0.3,24.8,2.5
207,207,2.0,2020-12-08 09:09:03,2020-12-08 09:16:33,6.0,1.68,1.0,N,113,170,1.0,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5
208,208,2.0,2020-12-08 10:08:30,2020-12-08 10:18:27,1.0,1.71,1.0,N,100,170,1.0,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5
209,209,2.0,2020-12-08 10:00:36,2020-12-08 10:14:34,1.0,1.67,1.0,N,186,137,1.0,10.0,0.0,0.5,1.55,0.0,0.3,14.85,2.5
210,210,1.0,2020-12-08 11:46:56,2020-12-08 11:53:24,1.0,0.5,1.0,N,236,237,1.0,6.0,2.5,0.5,1.86,0.0,0.3,11.16,2.5
211,211,1.0,2020-12-08 11:59:07,2020-12-08 12:01:01,1.0,0.3,1.0,N,43,161,1.0,3.5,2.5,0.5,1.0,0.0,0.3,7.8,2.5
212,212,2.0,2020-12-08 13:46:21,2020-12-08 14:01:55,1.0,2.48,1.0,N,42,238,1.0,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
213,213,2.0,2020-12-08 14:35:13,2020-12-08 14:46:20,1.0,1.73,1.0,N,237,263,1.0,9.0,0.0,0.5,1.0,0.0,0.3,13.3,2.5
214,214,2.0,2020-12-08 14:01:45,2020-12-08 14:13:59,1.0,1.14,1.0,N,170,186,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
215,215,2.0,2020-12-08 15:48:40,2020-12-08 15:55:12,1.0,0.94,1.0,N,113,90,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
216,216,2.0,2020-12-08 15:19:55,2020-12-08 15:28:21,1.0,1.47,1.0,N,237,170,1.0,8.0,0.0,0.5,0.03,0.0,0.3,11.33,2.5
217,217,2.0,2020-12-08 15:44:00,2020-12-08 15:58:19,1.0,1.45,1.0,N,229,237,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
218,218,2.0,2020-12-08 15:12:09,2020-12-08 15:26:35,2.0,2.37,1.0,N,79,229,1.0,11.5,0.0,0.5,1.0,0.0,0.3,15.8,2.5
219,219,1.0,2020-12-08 15:39:24,2020-12-08 15:48:31,0.0,1.7,1.0,N,162,107,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
220,220,2.0,2020-12-08 15:53:11,2020-12-08 16:16:46,6.0,3.01,1.0,N,140,186,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
221,221,1.0,2020-12-08 16:26:13,2020-12-08 16:36:03,2.0,1.3,1.0,N,237,163,1.0,8.0,3.5,0.5,2.45,0.0,0.3,14.75,2.5
222,222,2.0,2020-12-08 16:26:14,2020-12-08 16:39:02,1.0,1.9,1.0,N,142,170,1.0,10.0,1.0,0.5,2.14,0.0,0.3,16.44,2.5
223,223,2.0,2020-12-08 16:14:59,2020-12-08 16:33:27,1.0,1.01,1.0,N,141,229,2.0,12.0,1.0,0.5,0.0,0.0,0.3,16.3,2.5
224,224,2.0,2020-12-08 16:43:57,2020-12-08 16:49:14,1.0,1.06,1.0,N,48,43,2.0,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5
225,225,2.0,2020-12-08 17:13:17,2020-12-08 17:22:32,1.0,1.58,1.0,N,68,100,2.0,8.0,1.0,0.5,0.0,0.0,0.3,12.3,2.5
226,226,1.0,2020-12-08 17:50:01,2020-12-08 17:58:14,1.0,1.5,1.0,Y,43,239,1.0,7.5,3.5,0.5,2.0,0.0,0.3,13.8,2.5
227,227,1.0,2020-12-08 17:57:33,2020-12-08 18:01:07,0.0,0.6,1.0,N,162,162,2.0,4.5,3.5,0.5,0.0,0.0,0.3,8.8,2.5
228,228,1.0,2020-12-08 18:09:31,2020-12-08 18:23:48,1.0,2.0,1.0,N,263,143,2.0,11.0,3.5,0.5,0.0,0.0,0.3,15.3,2.5
229,229,1.0,2020-12-08 18:33:15,2020-12-08 18:45:59,1.0,0.0,1.0,N,75,42,1.0,14.2,0.0,0.5,0.0,0.0,0.3,15.0,0.0
230,230,2.0,2020-12-08 17:54:47,2020-12-08 18:11:29,1.0,2.27,1.0,N,143,229,1.0,12.5,1.0,0.5,5.04,0.0,0.3,21.84,2.5
231,231,2.0,2020-12-08 18:44:58,2020-12-08 18:53:00,1.0,1.36,1.0,N,140,236,2.0,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5
232,232,2.0,2020-12-08 19:03:00,2020-12-08 19:14:16,5.0,1.92,1.0,N,163,90,1.0,9.5,1.0,0.5,1.5,0.0,0.3,15.3,2.5
233,233,2.0,2020-12-08 19:32:41,2020-12-08 19:37:14,1.0,0.63,1.0,N,140,141,1.0,5.0,1.0,0.5,2.0,0.0,0.3,11.3,2.5
234,234,2.0,2020-12-08 19:24:28,2020-12-08 19:28:35,3.0,1.11,1.0,N,75,263,1.0,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
235,235,2.0,2020-12-08 20:40:45,2020-12-08 21:08:36,1.0,4.26,1.0,N,246,148,1.0,20.0,0.5,0.5,2.5,0.0,0.3,26.3,2.5
236,236,1.0,2020-12-08 21:19:29,2020-12-08 21:25:51,1.0,1.2,1.0,N,107,186,2.0,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
237,237,2.0,2020-12-08 23:07:45,2020-12-08 23:14:03,1.0,2.8,1.0,N,79,140,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
238,238,2.0,2020-12-09 07:57:33,2020-12-09 08:09:58,2.0,2.24,1.0,N,74,152,2.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0.0
239,239,2.0,2020-12-09 07:48:01,2020-12-09 07:57:54,1.0,2.93,1.0,N,262,233,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
240,240,2.0,2020-12-09 08:07:37,2020-12-09 08:15:57,1.0,1.56,1.0,N,238,142,1.0,8.0,0.0,0.5,1.7,0.0,0.3,13.0,2.5
241,241,2.0,2020-12-09 08:33:07,2020-12-09 08:37:42,1.0,0.91,1.0,N,263,236,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
242,242,1.0,2020-12-09 08:56:11,2020-12-09 09:03:07,1.0,0.7,1.0,N,236,262,1.0,6.0,2.5,0.5,2.3,0.0,0.3,11.6,2.5
243,243,2.0,2020-12-09 08:17:14,2020-12-09 09:00:56,1.0,5.29,1.0,N,233,162,1.0,28.0,0.0,0.5,15.0,0.0,0.3,46.3,2.5
244,244,1.0,2020-12-09 08:54:55,2020-12-09 08:58:18,1.0,0.4,1.0,N,249,234,1.0,4.0,2.5,0.5,1.0,0.0,0.3,8.3,2.5
245,245,2.0,2020-12-09 09:30:20,2020-12-09 09:39:32,1.0,1.5,1.0,N,186,137,1.0,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
246,246,2.0,2020-12-09 11:09:38,2020-12-09 11:24:37,1.0,2.77,1.0,N,236,236,1.0,12.5,0.0,0.5,3.95,0.0,0.3,19.75,2.5
247,247,1.0,2020-12-09 11:15:41,2020-12-09 11:28:45,1.0,1.7,1.0,N,161,237,1.0,10.0,2.5,0.5,1.2,0.0,0.3,14.5,2.5
248,248,1.0,2020-12-09 12:53:06,2020-12-09 12:54:58,1.0,0.3,1.0,N,107,113,2.0,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
249,249,1.0,2020-12-09 12:38:56,2020-12-09 12:45:47,1.0,0.8,1.0,N,141,237,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
250,250,2.0,2020-12-09 13:12:39,2020-12-09 13:18:48,6.0,0.64,1.0,N,262,140,1.0,5.5,0.0,0.5,1.76,0.0,0.3,12.51,2.5
251,251,2.0,2020-12-09 13:58:01,2020-12-09 14:23:02,1.0,0.03,1.0,N,170,80,2.0,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5
252,252,1.0,2020-12-09 13:44:48,2020-12-09 14:16:58,1.0,3.2,1.0,N,230,262,1.0,20.5,2.5,0.5,1.0,0.0,0.3,24.8,2.5
253,253,1.0,2020-12-09 14:52:34,2020-12-09 15:07:50,1.0,2.0,1.0,N,162,236,1.0,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
254,254,1.0,2020-12-09 15:15:38,2020-12-09 15:31:42,2.0,1.5,1.0,N,141,233,1.0,11.0,2.5,0.5,3.55,0.0,0.3,17.85,2.5
255,255,2.0,2020-12-09 15:53:11,2020-12-09 16:04:40,1.0,0.84,1.0,N,237,236,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
256,256,1.0,2020-12-09 15:39:39,2020-12-09 15:46:19,1.0,1.2,1.0,Y,229,140,1.0,6.5,2.5,0.5,1.5,0.0,0.3,11.3,2.5
257,257,1.0,2020-12-09 15:04:55,2020-12-09 15:12:55,1.0,1.3,1.0,N,162,164,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
258,258,2.0,2020-12-09 16:18:35,2020-12-09 16:34:50,1.0,2.43,1.0,N,68,229,1.0,12.0,1.0,0.5,3.26,0.0,0.3,19.56,2.5
259,259,2.0,2020-12-09 16:31:40,2020-12-09 16:38:16,1.0,0.86,1.0,N,239,143,2.0,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5
260,260,2.0,2020-12-09 16:08:11,2020-12-09 16:22:24,1.0,1.51,1.0,N,161,236,1.0,10.5,1.0,0.5,1.6,0.0,0.3,16.4,2.5
261,261,1.0,2020-12-09 16:32:00,2020-12-09 16:57:29,1.0,0.0,1.0,N,42,213,1.0,20.2,0.0,0.5,0.0,0.0,0.3,21.0,0.0
262,262,1.0,2020-12-09 17:31:47,2020-12-09 17:40:12,1.0,1.2,1.0,N,161,237,1.0,7.5,3.5,0.5,2.36,0.0,0.3,14.16,2.5
263,263,2.0,2020-12-09 17:27:10,2020-12-09 17:34:01,1.0,1.2,1.0,N,234,249,1.0,6.5,1.0,0.5,2.7,0.0,0.3,13.5,2.5
264,264,1.0,2020-12-09 17:15:46,2020-12-09 17:23:34,1.0,1.4,1.0,N,161,107,1.0,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5
265,265,2.0,2020-12-09 17:29:50,2020-12-09 17:39:46,2.0,1.61,1.0,N,238,142,1.0,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5
266,266,2.0,2020-12-09 20:32:28,2020-12-09 20:50:16,1.0,4.44,1.0,N,186,75,1.0,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
267,267,2.0,2020-12-09 20:22:36,2020-12-09 20:34:10,1.0,2.14,1.0,N,90,231,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
268,268,2.0,2020-12-09 22:03:23,2020-12-09 22:16:23,1.0,3.87,1.0,N,79,236,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
269,269,2.0,2020-12-10 00:41:36,2020-12-10 01:05:39,2.0,11.89,1.0,N,162,200,1.0,35.0,0.5,0.5,10.4,2.8,0.3,52.0,2.5
270,270,2.0,2020-12-10 07:18:08,2020-12-10 07:33:34,1.0,3.73,1.0,N,238,170,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
271,271,2.0,2020-12-10 08:46:10,2020-12-10 09:02:43,2.0,4.39,1.0,N,142,158,1.0,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5
272,272,2.0,2020-12-10 08:38:30,2020-12-10 08:49:18,1.0,1.91,1.0,N,238,143,1.0,9.5,0.0,0.5,1.0,0.0,0.3,13.8,2.5
273,273,2.0,2020-12-10 08:33:06,2020-12-10 09:14:43,1.0,13.68,1.0,N,226,14,1.0,40.5,0.0,0.5,5.0,0.0,0.3,46.3,0.0
274,274,1.0,2020-12-10 08:05:54,2020-12-10 08:18:30,1.0,2.1,1.0,N,186,237,1.0,10.0,2.5,0.5,3.0,0.0,0.3,16.3,2.5
275,275,2.0,2020-12-10 08:53:58,2020-12-10 09:01:59,1.0,1.3,1.0,N,186,50,1.0,7.5,0.0,0.5,3.24,0.0,0.3,14.04,2.5
276,276,2.0,2020-12-10 09:29:35,2020-12-10 09:37:42,5.0,1.48,1.0,N,75,262,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
277,277,1.0,2020-12-10 10:14:40,2020-12-10 10:23:34,1.0,1.3,1.0,N,142,237,1.0,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
278,278,1.0,2020-12-10 11:30:38,2020-12-10 11:45:26,1.0,1.5,1.0,N,236,163,1.0,10.5,2.5,0.5,2.76,0.0,0.3,16.56,2.5
279,279,2.0,2020-12-10 10:56:36,2020-12-10 11:03:07,1.0,1.26,1.0,N,43,43,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
280,280,2.0,2020-12-10 12:30:03,2020-12-10 12:59:13,1.0,6.77,1.0,N,79,41,1.0,25.5,0.0,0.5,5.76,0.0,0.3,34.56,2.5
281,281,1.0,2020-12-10 12:54:56,2020-12-10 13:07:19,1.0,3.1,1.0,N,246,43,1.0,12.0,2.5,0.5,3.05,0.0,0.3,18.35,2.5
282,282,1.0,2020-12-10 12:12:05,2020-12-10 12:22:22,1.0,1.1,1.0,Y,236,237,2.0,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
283,283,2.0,2020-12-10 12:12:53,2020-12-10 12:27:21,1.0,3.36,1.0,N,146,262,1.0,13.5,0.0,0.5,2.0,0.0,0.3,18.8,2.5
284,284,2.0,2020-12-10 13:50:49,2020-12-10 14:03:29,1.0,1.96,1.0,N,41,75,2.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0.0
285,285,1.0,2020-12-10 13:06:31,2020-12-10 13:21:42,1.0,2.7,1.0,N,107,161,1.0,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
286,286,2.0,2020-12-10 13:09:04,2020-12-10 13:33:06,1.0,3.18,1.0,N,236,143,2.0,16.5,0.0,0.5,0.0,0.0,0.3,19.8,2.5
287,287,2.0,2020-12-10 14:32:21,2020-12-10 14:47:13,1.0,0.92,1.0,N,237,229,1.0,10.0,0.0,0.5,3.32,0.0,0.3,16.62,2.5
288,288,1.0,2020-12-10 14:47:08,2020-12-10 15:06:31,1.0,3.1,1.0,N,24,230,1.0,14.5,2.5,0.5,3.56,0.0,0.3,21.36,2.5
289,289,2.0,2020-12-10 16:05:36,2020-12-10 16:16:55,1.0,1.81,1.0,N,239,236,1.0,9.5,1.0,0.5,1.0,0.0,0.3,14.8,2.5
290,290,2.0,2020-12-10 15:45:23,2020-12-10 16:02:05,1.0,2.65,1.0,N,116,75,1.0,13.0,1.0,0.5,2.0,0.0,0.3,16.8,0.0
291,291,2.0,2020-12-10 17:10:03,2020-12-10 18:11:50,1.0,6.49,1.0,N,79,260,2.0,38.0,1.0,0.5,0.0,0.0,0.3,42.3,2.5
292,292,2.0,2020-12-10 17:22:07,2020-12-10 17:27:38,1.0,0.62,1.0,N,142,239,2.0,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
293,293,2.0,2020-12-10 17:40:27,2020-12-10 18:00:53,2.0,3.03,1.0,N,161,224,1.0,15.0,1.0,0.5,3.86,0.0,0.3,23.16,2.5
294,294,1.0,2020-12-10 18:03:59,2020-12-10 18:09:46,2.0,0.5,1.0,N,233,170,1.0,5.5,3.5,0.5,1.95,0.0,0.3,11.75,2.5
295,295,2.0,2020-12-10 18:24:37,2020-12-10 18:30:49,1.0,0.77,1.0,N,161,162,1.0,5.5,1.0,0.5,0.98,0.0,0.3,10.78,2.5
296,296,1.0,2020-12-10 18:26:08,2020-12-10 18:41:24,1.0,2.9,1.0,N,170,236,1.0,13.0,3.5,0.5,1.0,0.0,0.3,18.3,2.5
297,297,1.0,2020-12-10 18:57:42,2020-12-10 19:02:37,1.0,1.3,1.0,N,236,238,1.0,6.0,3.5,0.5,2.06,0.0,0.3,12.36,2.5
298,298,1.0,2020-12-10 20:42:08,2020-12-10 20:50:25,1.0,1.1,1.0,N,142,143,2.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
299,299,2.0,2020-12-10 23:21:42,2020-12-10 23:38:16,1.0,4.7,1.0,N,234,97,1.0,16.5,0.5,0.5,3.0,0.0,0.3,23.3,2.5
300,300,2.0,2020-12-11 01:02:15,2020-12-11 01:04:17,2.0,0.66,1.0,N,107,137,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
301,301,1.0,2020-12-11 05:55:13,2020-12-11 06:39:45,0.0,17.5,2.0,N,132,236,1.0,52.0,2.5,0.5,11.05,0.0,0.3,66.35,2.5
302,302,1.0,2020-12-11 06:00:31,2020-12-11 06:07:38,1.0,1.4,1.0,N,170,137,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
303,303,2.0,2020-12-11 07:02:07,2020-12-11 07:07:05,1.0,0.86,1.0,N,107,137,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
304,304,2.0,2020-12-11 07:48:24,2020-12-11 08:01:14,1.0,3.36,1.0,N,24,162,1.0,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5
305,305,2.0,2020-12-11 07:47:08,2020-12-11 08:00:50,1.0,2.67,1.0,N,238,230,1.0,12.0,0.0,0.5,1.5,0.0,0.3,16.8,2.5
306,306,2.0,2020-12-11 07:43:33,2020-12-11 07:48:32,1.0,1.46,1.0,N,48,142,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
307,307,1.0,2020-12-11 09:51:55,2020-12-11 10:02:50,1.0,1.9,1.0,N,141,162,1.0,9.0,2.5,0.5,3.05,0.0,0.3,15.35,2.5
308,308,1.0,2020-12-11 09:17:22,2020-12-11 09:27:58,0.0,1.7,1.0,N,142,238,1.0,9.0,2.5,0.5,1.85,0.0,0.3,14.15,2.5
309,309,1.0,2020-12-11 10:47:52,2020-12-11 10:54:05,1.0,1.0,1.0,N,163,229,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
310,310,2.0,2020-12-11 09:46:58,2020-12-11 09:54:17,1.0,1.58,1.0,N,48,186,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
311,311,1.0,2020-12-11 10:27:43,2020-12-11 10:41:08,0.0,3.6,1.0,N,48,13,1.0,13.5,2.5,0.5,5.0,0.0,0.3,21.8,2.5
