,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
155,155,2.0,2020-08-06 17:47:12,2020-08-06 17:58:51,1.0,2.7,1.0,N,143,246,1.0,11.0,1.0,0.5,1.53,0.0,0.3,16.83,2.5
156,156,1.0,2020-08-06 18:30:23,2020-08-06 19:00:30,0.0,7.3,1.0,N,137,181,1.0,24.5,3.5,0.5,5.0,0.0,0.3,33.8,2.5
157,157,1.0,2020-08-06 18:35:31,2020-08-06 18:44:10,1.0,1.5,1.0,N,162,236,1.0,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5
158,158,1.0,2020-08-06 18:39:23,2020-08-06 18:47:00,1.0,1.1,1.0,N,142,239,1.0,7.0,3.5,0.5,1.7,0.0,0.3,13.0,2.5
159,159,2.0,2020-08-06 18:55:42,2020-08-06 19:08:13,1.0,2.43,1.0,N,140,163,2.0,11.0,1.0,0.5,0.0,0.0,0.3,15.3,2.5
160,160,2.0,2020-08-06 18:44:16,2020-08-06 18:49:14,1.0,0.68,1.0,N,140,229,2.0,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
161,161,1.0,2020-08-06 19:41:29,2020-08-06 19:50:04,2.0,1.6,1.0,N,237,236,1.0,8.0,3.5,0.5,2.45,0.0,0.3,14.75,2.5
162,162,2.0,2020-08-06 19:43:26,2020-08-06 19:48:07,1.0,0.77,1.0,N,170,230,1.0,5.0,1.0,0.5,1.4,0.0,0.3,10.7,2.5
163,163,2.0,2020-08-06 20:43:25,2020-08-06 20:51:06,1.0,1.87,1.0,N,161,236,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
164,164,2.0,2020-08-06 21:57:14,2020-08-06 21:59:52,1.0,0.94,1.0,N,238,239,1.0,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5
165,165,2.0,2020-08-06 22:41:22,2020-08-06 22:44:44,1.0,0.74,1.0,N,164,107,1.0,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
166,166,2.0,2020-08-07 05:49:58,2020-08-07 05:54:06,1.0,0.63,1.0,N,75,236,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
167,167,1.0,2020-08-07 06:39:39,2020-08-07 06:45:31,1.0,1.0,1.0,N,186,230,2.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
168,168,1.0,2020-08-07 06:59:01,2020-08-07 07:01:03,1.0,0.8,1.0,N,249,249,1.0,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
169,169,2.0,2020-08-07 06:37:33,2020-08-07 06:42:19,1.0,1.27,1.0,N,113,164,1.0,6.0,0.0,0.5,2.79,0.0,0.3,12.09,2.5
170,170,1.0,2020-08-07 07:26:49,2020-08-07 07:31:24,1.0,1.4,1.0,N,233,141,1.0,6.0,2.5,0.5,1.86,0.0,0.3,11.16,2.5
171,171,2.0,2020-08-07 08:25:05,2020-08-07 09:10:25,1.0,18.0,1.0,N,138,226,2.0,50.0,0.0,0.5,0.0,0.0,0.3,50.8,0.0
172,172,1.0,2020-08-07 09:05:29,2020-08-07 09:10:27,2.0,1.1,1.0,N,237,163,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
173,173,2.0,2020-08-07 11:21:14,2020-08-07 11:24:13,2.0,0.49,1.0,N,239,239,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
174,174,1.0,2020-08-07 13:09:06,2020-08-07 13:13:42,1.0,0.5,1.0,N,161,48,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
175,175,2.0,2020-08-07 14:04:55,2020-08-07 14:26:49,6.0,3.45,1.0,N,262,230,1.0,16.5,0.0,0.5,4.95,0.0,0.3,24.75,2.5
176,176,2.0,2020-08-07 14:13:58,2020-08-07 14:27:59,1.0,1.82,1.0,N,107,148,2.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
177,177,2.0,2020-08-07 15:02:58,2020-08-07 15:08:04,1.0,0.65,1.0,N,239,238,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
178,178,2.0,2020-08-07 15:25:44,2020-08-07 15:48:16,1.0,2.41,1.0,N,159,152,2.0,15.0,0.0,0.5,0.0,0.0,0.3,15.8,0.0
179,179,2.0,2020-08-07 16:04:32,2020-08-07 16:21:09,1.0,2.41,1.0,N,137,249,1.0,12.0,1.0,0.5,2.44,0.0,0.3,18.74,2.5
180,180,2.0,2020-08-07 17:31:21,2020-08-07 17:35:21,1.0,0.95,1.0,N,237,236,1.0,5.0,1.0,0.5,1.0,0.0,0.3,10.3,2.5
181,181,1.0,2020-08-07 17:11:59,2020-08-07 17:15:51,1.0,0.7,1.0,N,263,141,1.0,5.0,3.5,0.5,1.7,0.0,0.3,11.0,2.5
182,182,2.0,2020-08-07 17:04:04,2020-08-07 17:08:03,1.0,0.82,1.0,N,43,239,2.0,5.0,1.0,0.5,0.0,0.0,0.3,9.3,2.5
183,183,1.0,2020-08-07 18:57:31,2020-08-07 19:04:31,1.0,1.5,1.0,N,100,68,1.0,7.0,3.5,0.5,2.25,0.0,0.3,13.55,2.5
184,184,2.0,2020-08-07 18:59:24,2020-08-07 19:07:57,1.0,1.99,1.0,N,162,141,1.0,8.5,1.0,0.5,1.0,0.0,0.3,13.8,2.5
185,185,2.0,2020-08-07 18:42:16,2020-08-07 18:47:33,1.0,0.81,1.0,N,170,233,2.0,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
186,186,1.0,2020-08-07 19:59:36,2020-08-07 20:09:58,2.0,1.8,1.0,N,162,68,1.0,9.0,3.5,0.5,0.0,0.0,0.3,13.3,2.5
187,187,1.0,2020-08-07 21:43:03,2020-08-07 22:09:32,0.0,3.7,1.0,N,42,119,2.0,16.0,0.5,0.5,0.0,0.0,0.3,17.3,0.0
188,188,2.0,2020-08-07 14:36:47,2020-08-07 14:48:39,1.0,7.45,1.0,N,138,42,2.0,21.5,0.5,0.5,0.0,6.12,0.3,28.92,0.0
189,189,2.0,2020-08-07 22:09:56,2020-08-07 22:13:53,1.0,0.96,1.0,N,233,224,1.0,5.0,0.5,0.5,1.32,0.0,0.3,10.12,2.5
190,190,2.0,2020-08-08 00:17:16,2020-08-08 00:38:40,1.0,16.16,1.0,N,132,255,1.0,44.0,0.5,0.5,1.0,0.0,0.3,46.3,0.0
191,191,1.0,2020-08-08 01:29:09,2020-08-08 01:46:27,1.0,4.9,1.0,N,262,90,1.0,17.0,3.0,0.5,5.2,0.0,0.3,26.0,2.5
192,192,2.0,2020-08-08 02:16:14,2020-08-08 02:19:55,1.0,0.87,1.0,N,186,230,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
193,193,2.0,2020-08-08 09:46:23,2020-08-08 10:04:13,1.0,5.22,1.0,N,162,151,1.0,18.5,0.0,0.5,5.45,0.0,0.3,27.25,2.5
194,194,2.0,2020-08-08 10:57:13,2020-08-08 11:09:06,1.0,1.65,1.0,N,42,166,1.0,9.5,0.0,0.5,2.0,0.0,0.3,12.3,0.0
195,195,1.0,2020-08-08 11:28:32,2020-08-08 11:28:32,1.0,0.0,1.0,Y,237,264,2.0,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
196,196,2.0,2020-08-08 11:52:30,2020-08-08 11:57:22,1.0,1.19,1.0,N,262,237,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
197,197,2.0,2020-08-08 11:02:49,2020-08-08 11:19:12,1.0,2.49,1.0,N,151,74,1.0,12.5,0.0,0.5,3.32,0.0,0.3,16.62,0.0
198,198,2.0,2020-08-08 13:03:12,2020-08-08 13:07:15,1.0,0.6,1.0,N,137,164,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
199,199,2.0,2020-08-08 14:26:43,2020-08-08 14:46:14,2.0,4.9,1.0,N,140,260,2.0,18.5,0.0,0.5,0.0,0.0,0.3,21.8,2.5
200,200,2.0,2020-08-08 14:12:25,2020-08-08 14:22:12,1.0,1.75,1.0,N,107,144,1.0,9.0,0.0,0.5,1.0,0.0,0.3,13.3,2.5
201,201,2.0,2020-08-08 14:26:50,2020-08-08 14:31:37,1.0,1.49,1.0,N,164,237,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
202,202,2.0,2020-08-08 15:21:47,2020-08-08 15:27:42,1.0,2.3,1.0,N,238,152,2.0,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0.0
203,203,1.0,2020-08-08 16:06:15,2020-08-08 16:18:46,1.0,2.6,1.0,N,229,148,1.0,11.0,2.5,0.5,1.5,0.0,0.3,15.8,2.5
204,204,1.0,2020-08-08 17:03:53,2020-08-08 17:07:25,1.0,0.7,1.0,N,144,79,1.0,4.5,2.5,0.5,1.0,0.0,0.3,8.8,2.5
205,205,2.0,2020-08-08 17:20:00,2020-08-08 17:34:14,1.0,3.9,1.0,N,237,166,1.0,13.5,0.0,0.5,5.04,0.0,0.3,21.84,2.5
206,206,2.0,2020-08-08 17:19:00,2020-08-08 17:30:48,1.0,2.83,1.0,N,137,140,2.0,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5
207,207,1.0,2020-08-08 18:06:35,2020-08-08 18:12:11,1.0,1.6,1.0,N,148,137,1.0,7.0,2.5,0.5,1.55,0.0,0.3,11.85,2.5
208,208,2.0,2020-08-08 18:31:26,2020-08-08 18:45:48,2.0,6.31,1.0,N,233,13,1.0,19.5,0.0,0.5,3.5,0.0,0.3,26.3,2.5
209,209,2.0,2020-08-08 20:16:40,2020-08-08 20:42:01,4.0,6.35,1.0,N,249,37,1.0,22.0,0.5,0.5,2.0,0.0,0.3,27.8,2.5
210,210,2.0,2020-08-08 21:51:40,2020-08-08 22:02:37,1.0,4.1,1.0,N,239,113,1.0,13.5,0.5,0.5,8.0,0.0,0.3,25.3,2.5
211,211,2.0,2020-08-08 21:09:00,2020-08-08 21:17:59,1.0,4.51,1.0,N,45,233,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
212,212,2.0,2020-08-08 22:11:04,2020-08-08 22:35:16,2.0,12.6,1.0,N,132,160,2.0,35.0,0.5,0.5,0.0,0.0,0.3,36.3,0.0
213,213,2.0,2020-08-08 22:03:14,2020-08-08 22:26:41,1.0,6.11,1.0,N,142,129,1.0,21.0,0.5,0.5,4.0,0.0,0.3,28.8,2.5
214,214,1.0,2020-08-08 23:15:33,2020-08-08 23:30:19,1.0,8.5,1.0,N,138,236,2.0,24.0,3.0,0.5,0.0,6.12,0.3,33.92,2.5
215,215,2.0,2020-08-08 23:22:57,2020-08-08 23:29:03,2.0,1.45,1.0,N,75,41,1.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
216,216,1.0,2020-08-09 00:51:04,2020-08-09 00:51:59,1.0,0.0,1.0,N,144,144,2.0,3.0,3.0,0.5,0.0,0.0,0.3,6.8,2.5
217,217,2.0,2020-08-09 07:31:57,2020-08-09 07:37:51,1.0,2.08,1.0,N,142,229,1.0,8.0,0.0,0.5,1.13,0.0,0.3,12.43,2.5
218,218,1.0,2020-08-09 07:21:05,2020-08-09 07:28:24,1.0,2.4,1.0,N,75,159,1.0,9.0,0.0,0.5,1.0,0.0,0.3,10.8,0.0
219,219,2.0,2020-08-09 08:21:56,2020-08-09 08:26:49,1.0,0.95,1.0,N,41,74,2.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
220,220,2.0,2020-08-09 08:26:10,2020-08-09 08:29:29,1.0,0.98,1.0,N,75,43,1.0,5.0,0.0,0.5,1.16,0.0,0.3,6.96,0.0
221,221,2.0,2020-08-09 11:44:26,2020-08-09 12:02:07,1.0,4.13,1.0,N,263,263,1.0,15.0,0.0,0.5,0.92,0.0,0.3,19.22,2.5
222,222,2.0,2020-08-09 13:03:03,2020-08-09 13:05:40,2.0,0.69,1.0,N,158,68,1.0,4.0,0.0,0.5,1.2,0.0,0.3,8.5,2.5
223,223,2.0,2020-08-09 14:00:04,2020-08-09 14:05:28,1.0,0.78,1.0,N,237,161,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
224,224,1.0,2020-08-09 13:09:58,2020-08-09 13:13:46,1.0,0.5,1.0,N,236,263,2.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
225,225,2.0,2020-08-09 12:35:30,2020-08-09 12:45:51,1.0,3.64,1.0,N,100,238,1.0,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5
226,226,1.0,2020-08-09 14:21:55,2020-08-09 14:24:01,2.0,0.5,1.0,N,236,236,1.0,4.0,2.5,0.5,1.8,0.0,0.3,9.1,2.5
227,227,1.0,2020-08-09 15:51:27,2020-08-09 15:58:49,6.0,0.7,1.0,N,43,141,1.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
228,228,2.0,2020-08-09 15:10:37,2020-08-09 15:16:23,1.0,0.96,1.0,N,74,41,2.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0
229,229,1.0,2020-08-09 16:06:33,2020-08-09 16:28:38,2.0,4.9,1.0,N,231,140,1.0,17.5,2.5,0.5,2.5,0.0,0.3,23.3,2.5
230,230,2.0,2020-08-09 17:45:17,2020-08-09 17:54:10,1.0,2.45,1.0,N,142,90,2.0,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
231,231,2.0,2020-08-09 18:52:53,2020-08-09 18:56:14,1.0,1.09,1.0,N,186,230,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
232,232,2.0,2020-08-09 19:29:27,2020-08-09 19:31:44,1.0,0.82,1.0,N,42,247,2.0,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0.0
233,233,2.0,2020-08-09 19:45:22,2020-08-09 19:58:47,1.0,2.49,1.0,N,162,249,1.0,11.0,0.0,0.5,3.0,0.0,0.3,17.3,2.5
234,234,2.0,2020-08-10 06:31:53,2020-08-10 06:53:11,1.0,12.8,1.0,N,262,228,1.0,35.0,0.0,0.5,4.7,0.0,0.3,43.0,2.5
235,235,2.0,2020-08-10 07:38:27,2020-08-10 07:44:56,1.0,1.32,1.0,N,166,238,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
236,236,2.0,2020-08-10 07:49:56,2020-08-10 07:56:24,1.0,1.24,1.0,N,170,100,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
237,237,2.0,2020-08-10 08:03:49,2020-08-10 08:12:14,1.0,2.38,1.0,N,263,162,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
238,238,2.0,2020-08-10 08:15:40,2020-08-10 08:25:29,1.0,2.37,1.0,N,163,151,1.0,9.5,0.0,0.5,1.2,0.0,0.3,14.0,2.5
239,239,1.0,2020-08-10 09:24:49,2020-08-10 09:28:53,2.0,0.8,1.0,N,234,170,1.0,5.0,2.5,0.5,2.05,0.0,0.3,10.35,2.5
240,240,2.0,2020-08-10 09:33:57,2020-08-10 09:46:29,1.0,1.78,1.0,N,142,237,2.0,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
241,241,2.0,2020-08-10 09:44:29,2020-08-10 09:50:57,1.0,1.82,1.0,N,140,229,1.0,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5
242,242,2.0,2020-08-10 09:30:38,2020-08-10 09:34:18,1.0,0.9,1.0,N,249,186,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
243,243,2.0,2020-08-10 09:45:13,2020-08-10 10:04:41,1.0,3.45,1.0,N,262,100,1.0,15.0,0.0,0.5,1.0,0.0,0.3,19.3,2.5
244,244,2.0,2020-08-10 10:59:49,2020-08-10 11:03:19,1.0,0.39,1.0,N,7,226,2.0,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0.0
245,245,1.0,2020-08-10 10:15:14,2020-08-10 10:15:14,1.0,0.0,1.0,N,162,162,1.0,36.2,0.0,0.5,0.0,0.0,0.3,37.0,0.0
246,246,2.0,2020-08-10 10:16:03,2020-08-10 10:33:52,1.0,4.2,1.0,N,79,237,1.0,15.5,0.0,0.5,4.7,0.0,0.3,23.5,2.5
247,247,1.0,2020-08-10 11:55:59,2020-08-10 11:59:01,1.0,0.6,1.0,N,141,236,1.0,4.0,2.5,0.5,2.15,0.0,0.3,9.45,2.5
248,248,2.0,2020-08-10 12:29:05,2020-08-10 12:34:41,4.0,1.43,1.0,N,236,75,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
249,249,2.0,2020-08-10 13:25:49,2020-08-10 13:30:34,1.0,0.62,1.0,N,162,229,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
250,250,2.0,2020-08-10 14:45:41,2020-08-10 14:49:46,1.0,0.83,1.0,N,237,236,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
251,251,2.0,2020-08-10 15:59:49,2020-08-10 16:15:33,1.0,3.16,1.0,N,151,162,1.0,13.5,0.0,0.5,4.2,0.0,0.3,21.0,2.5
252,252,1.0,2020-08-10 15:15:05,2020-08-10 15:58:31,1.0,0.0,1.0,N,170,76,1.0,46.2,0.0,0.5,0.0,0.0,0.3,47.0,0.0
253,253,2.0,2020-08-10 16:03:14,2020-08-10 16:11:48,1.0,2.2,1.0,N,113,161,1.0,9.0,1.0,0.5,3.99,0.0,0.3,17.29,2.5
254,254,2.0,2020-08-10 16:31:52,2020-08-10 16:38:50,1.0,1.0,1.0,N,137,137,1.0,6.5,1.0,0.5,2.7,0.0,0.3,13.5,2.5
255,255,2.0,2020-08-10 16:16:57,2020-08-10 16:28:55,2.0,1.87,1.0,N,186,229,1.0,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5
256,256,1.0,2020-08-10 17:54:46,2020-08-10 18:13:02,1.0,4.5,1.0,N,229,129,1.0,16.5,3.5,0.5,4.15,0.0,0.3,24.95,2.5
257,257,2.0,2020-08-10 19:00:50,2020-08-10 19:05:37,1.0,1.76,1.0,N,229,107,2.0,6.5,1.0,0.5,0.0,0.0,0.3,10.8,2.5
258,258,2.0,2020-08-10 18:36:18,2020-08-10 18:41:24,1.0,0.84,1.0,N,43,263,1.0,5.5,1.0,0.5,1.0,0.0,0.3,10.8,2.5
259,259,1.0,2020-08-10 18:42:05,2020-08-10 18:46:35,1.0,0.6,1.0,N,230,50,1.0,5.0,3.5,0.5,1.85,0.0,0.3,11.15,2.5
260,260,2.0,2020-08-10 20:40:24,2020-08-10 20:50:33,1.0,1.64,1.0,N,263,238,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
261,261,2.0,2020-08-10 21:47:36,2020-08-10 21:51:32,3.0,0.78,1.0,N,145,226,1.0,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0.0
262,262,2.0,2020-08-10 21:09:35,2020-08-10 21:26:09,3.0,4.79,1.0,N,141,231,1.0,16.0,0.5,0.5,1.0,0.0,0.3,20.8,2.5
263,263,2.0,2020-08-11 06:20:28,2020-08-11 06:25:50,1.0,1.28,1.0,N,233,140,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
264,264,2.0,2020-08-11 07:17:12,2020-08-11 07:43:23,1.0,9.84,1.0,N,132,35,1.0,29.5,0.0,0.5,6.06,0.0,0.3,36.36,0.0
265,265,2.0,2020-08-11 07:04:34,2020-08-11 07:12:05,3.0,1.75,1.0,N,140,75,1.0,8.0,0.0,0.5,1.13,0.0,0.3,12.43,2.5
266,266,2.0,2020-08-11 10:17:14,2020-08-11 10:25:33,6.0,1.08,1.0,N,90,246,1.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
267,267,2.0,2020-08-11 10:09:50,2020-08-11 10:32:31,1.0,5.6,1.0,N,246,41,2.0,19.5,0.0,0.5,0.0,0.0,0.3,22.8,2.5
268,268,1.0,2020-08-11 10:44:01,2020-08-11 10:51:13,1.0,1.4,1.0,N,236,43,1.0,7.5,2.5,0.5,2.7,0.0,0.3,13.5,2.5
269,269,1.0,2020-08-11 11:03:39,2020-08-11 11:14:17,1.0,1.6,1.0,N,100,234,2.0,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5
270,270,2.0,2020-08-11 11:45:29,2020-08-11 11:48:11,4.0,0.5,1.0,N,163,161,2.0,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
271,271,1.0,2020-08-11 11:52:19,2020-08-11 12:10:54,1.0,11.9,1.0,N,132,98,2.0,33.0,0.0,0.5,0.0,0.0,0.3,33.8,0.0
272,272,2.0,2020-08-11 11:28:17,2020-08-11 11:41:58,5.0,6.52,1.0,N,137,125,1.0,20.0,0.0,0.5,4.66,0.0,0.3,27.96,2.5
273,273,1.0,2020-08-11 11:04:54,2020-08-11 11:12:27,2.0,1.3,1.0,N,237,161,1.0,7.0,2.5,0.5,2.55,0.0,0.3,12.85,2.5
274,274,1.0,2020-08-11 12:16:38,2020-08-11 12:27:34,2.0,2.0,1.0,N,236,143,1.0,10.0,2.5,0.5,3.95,0.0,0.3,17.25,2.5
275,275,1.0,2020-08-11 12:25:36,2020-08-11 12:36:44,2.0,1.7,1.0,N,186,107,1.0,9.5,2.5,0.5,3.8,0.0,0.3,16.6,2.5
276,276,2.0,2020-08-11 13:53:43,2020-08-11 13:57:12,1.0,0.6,1.0,N,142,142,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
277,277,2.0,2020-08-11 13:01:41,2020-08-11 13:14:50,1.0,1.79,1.0,N,232,249,1.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
278,278,2.0,2020-08-11 13:48:23,2020-08-11 13:52:19,2.0,0.59,1.0,N,237,237,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
279,279,2.0,2020-08-11 14:47:37,2020-08-11 15:04:27,1.0,3.31,1.0,N,264,264,1.0,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
280,280,1.0,2020-08-11 14:01:20,2020-08-11 14:08:06,1.0,1.1,1.0,N,100,246,1.0,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
281,281,2.0,2020-08-11 15:01:28,2020-08-11 15:08:21,1.0,1.48,1.0,N,230,100,1.0,7.0,0.0,0.5,3.09,0.0,0.3,13.39,2.5
282,282,2.0,2020-08-11 16:12:07,2020-08-11 16:52:01,1.0,4.96,1.0,N,68,179,2.0,27.0,1.0,0.5,0.0,0.0,0.3,31.3,2.5
283,283,2.0,2020-08-11 16:39:05,2020-08-11 16:48:33,1.0,1.23,1.0,N,164,237,1.0,7.5,1.0,0.5,4.5,0.0,0.3,16.3,2.5
284,284,2.0,2020-08-11 17:34:47,2020-08-11 17:53:04,1.0,3.84,1.0,N,142,263,1.0,15.0,1.0,0.5,1.5,0.0,0.3,20.8,2.5
285,285,2.0,2020-08-11 17:36:38,2020-08-11 17:48:41,1.0,3.08,1.0,N,143,75,2.0,11.5,1.0,0.5,0.0,0.0,0.3,15.8,2.5
286,286,2.0,2020-08-11 17:56:44,2020-08-11 18:08:49,1.0,2.39,1.0,N,75,42,1.0,10.5,1.0,0.5,2.46,0.0,0.3,14.76,0.0
287,287,1.0,2020-08-11 18:48:29,2020-08-11 19:14:09,2.0,7.1,1.0,N,50,54,1.0,23.5,3.5,0.5,6.75,6.12,0.3,40.67,2.5
288,288,2.0,2020-08-11 18:23:19,2020-08-11 18:26:03,2.0,0.54,1.0,N,237,237,2.0,4.0,1.0,0.5,0.0,0.0,0.3,8.3,2.5
289,289,2.0,2020-08-11 19:09:05,2020-08-11 19:18:42,2.0,2.92,1.0,N,163,75,1.0,10.5,1.0,0.5,2.96,0.0,0.3,17.76,2.5
290,290,2.0,2020-08-11 19:49:49,2020-08-11 19:58:19,1.0,2.06,1.0,N,48,239,1.0,9.0,1.0,0.5,1.0,0.0,0.3,14.3,2.5
291,291,2.0,2020-08-11 20:17:51,2020-08-11 20:25:11,4.0,1.65,1.0,N,236,41,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
292,292,2.0,2020-08-11 21:06:50,2020-08-11 21:19:36,2.0,2.99,1.0,N,114,48,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
293,293,2.0,2020-08-11 22:27:53,2020-08-11 22:58:25,1.0,8.18,1.0,N,142,189,1.0,27.0,0.5,0.5,9.24,0.0,0.3,40.04,2.5
294,294,2.0,2020-08-11 22:19:43,2020-08-11 23:01:22,1.0,12.84,1.0,N,132,62,2.0,41.5,0.5,0.5,0.0,0.0,0.3,42.8,0.0
295,295,1.0,2020-08-11 23:40:05,2020-08-11 23:43:16,1.0,0.6,1.0,N,42,42,1.0,4.5,0.5,0.5,0.11,0.0,0.3,5.91,0.0
296,296,1.0,2020-08-11 23:37:32,2020-08-11 23:42:45,2.0,0.8,1.0,N,144,211,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
297,297,2.0,2020-08-12 01:26:42,2020-08-12 01:31:22,2.0,0.74,1.0,N,100,170,1.0,5.0,0.5,0.5,10.0,0.0,0.3,18.8,2.5
298,298,2.0,2020-08-12 07:13:29,2020-08-12 07:40:33,1.0,11.44,1.0,N,79,235,1.0,34.5,0.0,0.5,9.45,0.0,0.3,47.25,2.5
299,299,2.0,2020-08-12 08:16:10,2020-08-12 08:32:50,1.0,3.11,1.0,N,262,24,1.0,14.0,0.0,0.5,1.0,0.0,0.3,18.3,2.5
300,300,2.0,2020-08-12 08:30:15,2020-08-12 08:30:19,1.0,0.0,2.0,N,264,264,1.0,52.0,0.0,0.5,0.01,0.0,0.3,52.81,0.0
301,301,1.0,2020-08-12 09:06:46,2020-08-12 09:42:36,2.0,22.0,2.0,N,132,162,1.0,52.0,2.5,0.5,12.25,6.12,0.3,73.67,2.5
302,302,2.0,2020-08-12 09:20:33,2020-08-12 09:30:19,2.0,1.91,1.0,N,162,234,1.0,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
303,303,2.0,2020-08-12 09:23:22,2020-08-12 09:48:13,1.0,3.93,1.0,N,107,143,1.0,18.5,0.0,0.5,4.36,0.0,0.3,26.16,2.5
304,304,2.0,2020-08-12 09:54:17,2020-08-12 10:02:49,1.0,1.02,1.0,N,168,74,2.0,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0.0
305,305,2.0,2020-08-12 11:01:09,2020-08-12 11:16:46,3.0,3.2,1.0,N,239,42,2.0,13.5,0.0,0.5,0.0,0.0,0.3,16.8,2.5
306,306,1.0,2020-08-12 11:06:52,2020-08-12 11:13:54,1.0,1.4,1.0,N,168,75,1.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0
307,307,2.0,2020-08-12 11:42:06,2020-08-12 11:44:32,1.0,0.42,1.0,N,163,237,1.0,3.5,0.0,0.5,1.36,0.0,0.3,8.16,2.5
308,308,2.0,2020-08-12 12:09:02,2020-08-12 12:17:16,1.0,0.75,1.0,N,170,137,1.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
309,309,2.0,2020-08-12 13:03:04,2020-08-12 13:48:06,1.0,8.9,1.0,N,140,95,1.0,35.5,0.0,0.5,6.5,0.0,0.3,45.3,2.5
310,310,2.0,2020-08-12 13:05:31,2020-08-12 13:13:00,1.0,0.62,1.0,N,263,141,1.0,6.0,0.0,0.5,0.93,0.0,0.3,10.23,2.5
311,311,2.0,2020-08-12 13:35:35,2020-08-12 13:44:29,1.0,1.97,1.0,N,230,170,1.0,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
